Reference, Date, Value
USD-SOFRPRECMP-3M,2018-05-17,0.018713227360793633
USD-SOFRPRECMP-3M,2018-05-18,0.0187361615316126
USD-SOFRPRECMP-3M,2018-05-21,0.018763464305515194
USD-SOFRPRECMP-3M,2018-05-22,0.018792951489700883
USD-SOFRPRECMP-3M,2018-05-23,0.018840450717033115
USD-SOFRPRECMP-3M,2018-05-24,0.018912014342068607
USD-SOFRPRECMP-3M,2018-05-25,0.018934949653310114
USD-SOFRPRECMP-3M,2018-05-29,0.0189578850983333
USD-SOFRPRECMP-3M,2018-05-30,0.01900122569979928
USD-SOFRPRECMP-3M,2018-05-31,0.019027743476382548
USD-SOFRPRECMP-3M,2018-06-01,0.01904412628733387
USD-SOFRPRECMP-3M,2018-06-04,0.01906597015661422
USD-SOFRPRECMP-3M,2018-06-05,0.019088906359514643
USD-SOFRPRECMP-3M,2018-06-06,0.01912210553767791
USD-SOFRPRECMP-3M,2018-06-07,0.019195935535777222
USD-SOFRPRECMP-3M,2018-06-08,0.01922324147206669
USD-SOFRPRECMP-3M,2018-06-11,0.01925273210442717
USD-SOFRPRECMP-3M,2018-06-12,0.019277853914706152
USD-SOFRPRECMP-3M,2018-06-13,0.019289947494643092
USD-SOFRPRECMP-3M,2018-06-14,0.019301882141244182
USD-SOFRPRECMP-3M,2018-06-15,0.019306251183278427
USD-SOFRPRECMP-3M,2018-06-18,0.019310620232592068
USD-SOFRPRECMP-3M,2018-06-19,0.019316081551822826
USD-SOFRPRECMP-3M,2018-06-20,0.019320952080560463
USD-SOFRPRECMP-3M,2018-06-21,0.019324819674727208
USD-SOFRPRECMP-3M,2018-06-22,0.01932700420787463
USD-SOFRPRECMP-3M,2018-06-25,0.019329188742851017
USD-SOFRPRECMP-3M,2018-06-26,0.01935758771328108
USD-SOFRPRECMP-3M,2018-06-27,0.019357182785220285
USD-SOFRPRECMP-3M,2018-06-28,0.019431857520143005
USD-SOFRPRECMP-3M,2018-06-29,0.019449334197957503
USD-SOFRPRECMP-3M,2018-07-02,0.01949085378367485
USD-SOFRPRECMP-3M,2018-07-03,0.01949085378367485
USD-SOFRPRECMP-3M,2018-07-04,0.019580916974494607
USD-SOFRPRECMP-3M,2018-07-05,0.019586927079846456
USD-SOFRPRECMP-3M,2018-07-06,0.01961532791950824
USD-SOFRPRECMP-3M,2018-07-09,0.019643728964276394
USD-SOFRPRECMP-3M,2018-07-10,0.019674314925680857
USD-SOFRPRECMP-3M,2018-07-11,0.019751785167501184
USD-SOFRPRECMP-3M,2018-07-12,0.019799927886623245
USD-SOFRPRECMP-3M,2018-07-13,0.019825053025218982
USD-SOFRPRECMP-3M,2018-07-16,0.01985345556091973
USD-SOFRPRECMP-3M,2018-07-17,0.019885135558665713
USD-SOFRPRECMP-3M,2018-07-18,0.019961354386448242
USD-SOFRPRECMP-3M,2018-07-19,0.02001730892005794
USD-SOFRPRECMP-3M,2018-07-20,0.020050082724200686
USD-SOFRPRECMP-3M,2018-07-23,0.02008067183746827
USD-SOFRPRECMP-3M,2018-07-24,0.02011563112508955
USD-SOFRPRECMP-3M,2018-07-25,0.020186975054555776
USD-SOFRPRECMP-3M,2018-07-26,0.020247812232710657
USD-SOFRPRECMP-3M,2018-07-27,0.020280587948509454
USD-SOFRPRECMP-3M,2018-07-30,0.020312271360462614
USD-SOFRPRECMP-3M,2018-07-31,0.020349417780453027
USD-SOFRPRECMP-3M,2018-08-01,0.02043399525939488
USD-SOFRPRECMP-3M,2018-08-02,0.020513288598426486
USD-SOFRPRECMP-3M,2018-08-03,0.020552622133867382
USD-SOFRPRECMP-3M,2018-08-06,0.02058649300754882
USD-SOFRPRECMP-3M,2018-08-07,0.020622549399336745
USD-SOFRPRECMP-3M,2018-08-08,0.02070035776219096
USD-SOFRPRECMP-3M,2018-08-09,0.020752518395545542
USD-SOFRPRECMP-3M,2018-08-10,0.02078420562655595
USD-SOFRPRECMP-3M,2018-08-13,0.020813707752545953
USD-SOFRPRECMP-3M,2018-08-14,0.02084648809284553
USD-SOFRPRECMP-3M,2018-08-15,0.020915206669724292
USD-SOFRPRECMP-3M,2018-08-16,0.020991804098488918
USD-SOFRPRECMP-3M,2018-08-17,0.021024585995686584
USD-SOFRPRECMP-3M,2018-08-20,0.0210644385045908
USD-SOFRPRECMP-3M,2018-08-21,0.021085765193724626
USD-SOFRPRECMP-3M,2018-08-22,0.021145146619215446
USD-SOFRPRECMP-3M,2018-08-23,0.02123218582462015
USD-SOFRPRECMP-3M,2018-08-24,0.021258412908410112
USD-SOFRPRECMP-3M,2018-08-28,0.02129228980296057
USD-SOFRPRECMP-3M,2018-08-29,0.02131304048171983
USD-SOFRPRECMP-3M,2018-08-30,0.02144453225607488
USD-SOFRPRECMP-3M,2018-08-31,0.02144453225607488
USD-SOFRPRECMP-3M,2018-09-03,0.021464975483858062
USD-SOFRPRECMP-3M,2018-09-04,0.021515223834010434
USD-SOFRPRECMP-3M,2018-09-05,0.02155941655451326
USD-SOFRPRECMP-3M,2018-09-06,0.02167872536742951
USD-SOFRPRECMP-3M,2018-09-07,0.021709661543392437
USD-SOFRPRECMP-3M,2018-09-10,0.021737283343899957
USD-SOFRPRECMP-3M,2018-09-11,0.021766010215903762
USD-SOFRPRECMP-3M,2018-09-12,0.021795842183040336
USD-SOFRPRECMP-3M,2018-09-13,0.02188201470896316
USD-SOFRPRECMP-3M,2018-09-14,0.0219162671685729
USD-SOFRPRECMP-3M,2018-09-17,0.021958254486062107
USD-SOFRPRECMP-3M,2018-09-18,0.022000242270043213
USD-SOFRPRECMP-3M,2018-09-19,0.022054384984023973
USD-SOFRPRECMP-3M,2018-09-20,0.022213483461905294
USD-SOFRPRECMP-3M,2018-09-21,0.022309952132540407
USD-SOFRPRECMP-3M,2018-09-24,0.02234147125244704
USD-SOFRPRECMP-3M,2018-09-25,0.022374799591922394
USD-SOFRPRECMP-3M,2018-09-26,0.022480217121368017
USD-SOFRPRECMP-3M,2018-09-27,0.022640836557951304
USD-SOFRPRECMP-3M,2018-09-28,0.022644231865375956
USD-SOFRPRECMP-3M,2018-10-01,0.022748083944540084
USD-SOFRPRECMP-3M,2018-10-02,0.022802744375877777
USD-SOFRPRECMP-3M,2018-10-03,0.022870751156716815
USD-SOFRPRECMP-3M,2018-10-04,0.022951455528403927
USD-SOFRPRECMP-3M,2018-10-05,0.022951455528403927
USD-SOFRPRECMP-3M,2018-10-08,0.02298425352741626
USD-SOFRPRECMP-3M,2018-10-09,0.023014865248240538
USD-SOFRPRECMP-3M,2018-10-10,0.02306661854051569
USD-SOFRPRECMP-3M,2018-10-11,0.02311543866941435
USD-SOFRPRECMP-3M,2018-10-12,0.023142771428410484
USD-SOFRPRECMP-3M,2018-10-15,0.02317010439998179
USD-SOFRPRECMP-3M,2018-10-16,0.023195250908442537
USD-SOFRPRECMP-3M,2018-10-17,0.02325581561373397
USD-SOFRPRECMP-3M,2018-10-18,0.02329577551341309
USD-SOFRPRECMP-3M,2018-10-19,0.023320922824725535
USD-SOFRPRECMP-3M,2018-10-22,0.023346070303676924
USD-SOFRPRECMP-3M,2018-10-23,0.0233712179362993
USD-SOFRPRECMP-3M,2018-10-24,0.023410087381555818
USD-SOFRPRECMP-3M,2018-10-25,0.02346196064671897
USD-SOFRPRECMP-3M,2018-10-26,0.023486015612180246
USD-SOFRPRECMP-3M,2018-10-29,0.02350897731044041
USD-SOFRPRECMP-3M,2018-10-30,0.023548340407602203
USD-SOFRPRECMP-3M,2018-10-31,0.02360272795133785
USD-SOFRPRECMP-3M,2018-11-01,0.023640179834268384
USD-SOFRPRECMP-3M,2018-11-02,0.023657675117482714
USD-SOFRPRECMP-3M,2018-11-05,0.02367517048817489
USD-SOFRPRECMP-3M,2018-11-06,0.023697039823024024
USD-SOFRPRECMP-3M,2018-11-07,0.023717248693938327
USD-SOFRPRECMP-3M,2018-11-08,0.023794396823744374
USD-SOFRPRECMP-3M,2018-11-09,0.023794396823744374
USD-SOFRPRECMP-3M,2018-11-12,0.023814079810267643
USD-SOFRPRECMP-3M,2018-11-13,0.023834856399922447
USD-SOFRPRECMP-3M,2018-11-14,0.023870055036438225
USD-SOFRPRECMP-3M,2018-11-15,0.023906967395725762
USD-SOFRPRECMP-3M,2018-11-16,0.023924463864591666
USD-SOFRPRECMP-3M,2018-11-19,0.023945241036796995
USD-SOFRPRECMP-3M,2018-11-20,0.023995538865986217
USD-SOFRPRECMP-3M,2018-11-21,0.023995538865986217
USD-SOFRPRECMP-3M,2018-11-22,0.024045855091048576
USD-SOFRPRECMP-3M,2018-11-23,0.024065539334787917
USD-SOFRPRECMP-3M,2018-11-26,0.024085223682414593
USD-SOFRPRECMP-3M,2018-11-27,0.024107770573430633
USD-SOFRPRECMP-3M,2018-11-28,0.02412524467568744
USD-SOFRPRECMP-3M,2018-11-29,0.024178520500003756
USD-SOFRPRECMP-3M,2018-11-30,0.02419789402490302
USD-SOFRPRECMP-3M,2018-12-03,0.024195103733084998
USD-SOFRPRECMP-3M,2018-12-04,0.02422250083065247
USD-SOFRPRECMP-3M,2018-12-05,0.02422697189836409
USD-SOFRPRECMP-3M,2018-12-06,0.02425371025883345
USD-SOFRPRECMP-3M,2018-12-07,0.02427503230138761
USD-SOFRPRECMP-3M,2018-12-10,0.0242962702387457
USD-SOFRPRECMP-3M,2018-12-11,0.024317508282289957
USD-SOFRPRECMP-3M,2018-12-12,0.024338746432022162
USD-SOFRPRECMP-3M,2018-12-13,0.02442174924384588
USD-SOFRPRECMP-3M,2018-12-14,0.02443486744255985
USD-SOFRPRECMP-3M,2018-12-17,0.02444492788138941
USD-SOFRPRECMP-3M,2018-12-18,0.024458341840809972
USD-SOFRPRECMP-3M,2018-12-19,0.024465048822386315
USD-SOFRPRECMP-3M,2018-12-20,0.024465973964977666
USD-SOFRPRECMP-3M,2018-12-21,0.024462831191897294
USD-SOFRPRECMP-3M,2018-12-24,0.024458359869585777
USD-SOFRPRECMP-3M,2018-12-27,0.024448408221759272
USD-SOFRPRECMP-3M,2018-12-28,0.02439801720796897
USD-SOFRPRECMP-3M,2018-12-31,0.024320889661300527
USD-SOFRPRECMP-3M,2019-01-02,0.024295180650458548
USD-SOFRPRECMP-3M,2019-01-03,0.02430348851705038
USD-SOFRPRECMP-3M,2019-01-04,0.024304122474597456
USD-SOFRPRECMP-3M,2019-01-07,0.024308593623064922
USD-SOFRPRECMP-3M,2019-01-08,0.02430859362306048
USD-SOFRPRECMP-3M,2019-01-09,0.024310829199158057
USD-SOFRPRECMP-3M,2019-01-10,0.024323387620493204
USD-SOFRPRECMP-3M,2019-01-11,0.024325359125671575
USD-SOFRPRECMP-3M,2019-01-14,0.02432647691744716
USD-SOFRPRECMP-3M,2019-01-15,0.024330948089498428
USD-SOFRPRECMP-3M,2019-01-16,0.024341008243395912
USD-SOFRPRECMP-3M,2019-01-17,0.0243808710593821
USD-SOFRPRECMP-3M,2019-01-18,0.0243808710593821
USD-SOFRPRECMP-3M,2019-01-21,0.024382359585407798
USD-SOFRPRECMP-3M,2019-01-22,0.024389066442219054
USD-SOFRPRECMP-3M,2019-01-23,0.024392419875281846
USD-SOFRPRECMP-3M,2019-01-24,0.024415142088306713
USD-SOFRPRECMP-3M,2019-01-25,0.02441924472275403
USD-SOFRPRECMP-3M,2019-01-28,0.024428187280465252
USD-SOFRPRECMP-3M,2019-01-29,0.024432499922491618
USD-SOFRPRECMP-3M,2019-01-30,0.02445284534600024
USD-SOFRPRECMP-3M,2019-01-31,0.024458175448931186
USD-SOFRPRECMP-3M,2019-02-01,0.024461579572005083
USD-SOFRPRECMP-3M,2019-02-04,0.02446507722876845
USD-SOFRPRECMP-3M,2019-02-05,0.02447093220609886
USD-SOFRPRECMP-3M,2019-02-06,0.02447771411566403
USD-SOFRPRECMP-3M,2019-02-07,0.024484796390656403
USD-SOFRPRECMP-3M,2019-02-08,0.02448855044718634
USD-SOFRPRECMP-3M,2019-02-11,0.024493537274835272
USD-SOFRPRECMP-3M,2019-02-12,0.024493537274834373
USD-SOFRPRECMP-3M,2019-02-13,0.02449353727483617
USD-SOFRPRECMP-3M,2019-02-14,0.024495312925779444
USD-SOFRPRECMP-3M,2019-02-15,0.024495312925779444
USD-SOFRPRECMP-3M,2019-02-18,0.024499244956557583
USD-SOFRPRECMP-3M,2019-02-19,0.02449924495655399
USD-SOFRPRECMP-3M,2019-02-20,0.02449811463074351
USD-SOFRPRECMP-3M,2019-02-21,0.024466927930348208
USD-SOFRPRECMP-3M,2019-02-22,0.024472638895354934
USD-SOFRPRECMP-3M,2019-02-25,0.02447849436039995
USD-SOFRPRECMP-3M,2019-02-26,0.024475677382327657
USD-SOFRPRECMP-3M,2019-02-27,0.024478347419026478
USD-SOFRPRECMP-3M,2019-02-28,0.024492077785354602
USD-SOFRPRECMP-3M,2019-03-01,0.02449317147293423
USD-SOFRPRECMP-3M,2019-03-04,0.02449535884868172
USD-SOFRPRECMP-3M,2019-03-05,0.02449754622564823
USD-SOFRPRECMP-3M,2019-03-06,0.024489052591574897
USD-SOFRPRECMP-3M,2019-03-07,0.024498639914739696
USD-SOFRPRECMP-3M,2019-03-08,0.024498639914742305
