Reference	Date	Value
EUR-LIBOR-6M	2018-09-28	-0.00314
EUR-LIBOR-6M	2018-09-27	-0.0031529
EUR-LIBOR-6M	2018-09-26	-0.0031329
EUR-LIBOR-6M	2018-09-25	-0.00314
EUR-LIBOR-6M	2018-09-24	-0.0031471
EUR-LIBOR-6M	2018-09-21	-0.0031629
EUR-LIBOR-6M	2018-09-20	-0.0031586
EUR-LIBOR-6M	2018-09-19	-0.0031529
EUR-LIBOR-6M	2018-09-18	-0.0031257
EUR-LIBOR-6M	2018-09-17	-0.0031357
EUR-LIBOR-6M	2018-09-14	-0.00318
EUR-LIBOR-6M	2018-09-13	-0.0031629
EUR-LIBOR-6M	2018-09-12	-0.00319
EUR-LIBOR-6M	2018-09-11	-0.0031771
EUR-LIBOR-6M	2018-09-10	-0.0031529
EUR-LIBOR-6M	2018-09-07	-0.0031614
EUR-LIBOR-6M	2018-09-06	-0.0031771
EUR-LIBOR-6M	2018-09-05	-0.0031729
EUR-LIBOR-6M	2018-09-04	-0.0031714
EUR-LIBOR-6M	2018-09-03	-0.0031743
EUR-LIBOR-6M	2018-08-31	-0.0031614
EUR-LIBOR-6M	2018-08-30	-0.0032014
EUR-LIBOR-6M	2018-08-29	-0.0031729
EUR-LIBOR-6M	2018-08-28	-0.0031
EUR-LIBOR-6M	2018-08-24	-0.00305
EUR-LIBOR-6M	2018-08-23	-0.0030429
EUR-LIBOR-6M	2018-08-22	-0.0030414
EUR-LIBOR-6M	2018-08-21	-0.0030629
EUR-LIBOR-6M	2018-08-20	-0.0030914
EUR-LIBOR-6M	2018-08-17	-0.0030843
EUR-LIBOR-6M	2018-08-16	-0.0030829
EUR-LIBOR-6M	2018-08-15	-0.0030943
EUR-LIBOR-6M	2018-08-14	-0.0030886
EUR-LIBOR-6M	2018-08-13	-0.0030829
EUR-LIBOR-6M	2018-08-10	-0.0031071
EUR-LIBOR-6M	2018-08-09	-0.0031186
EUR-LIBOR-6M	2018-08-08	-0.0031286
EUR-LIBOR-6M	2018-08-07	-0.0031386
EUR-LIBOR-6M	2018-08-06	-0.0031371
EUR-LIBOR-6M	2018-08-03	-0.0031557
EUR-LIBOR-6M	2018-08-02	-0.0031729
EUR-LIBOR-6M	2018-08-01	-0.0031629
EUR-LIBOR-6M	2018-07-31	-0.0031729
EUR-LIBOR-6M	2018-07-30	-0.0031957
EUR-LIBOR-6M	2018-07-27	-0.0032057
EUR-LIBOR-6M	2018-07-26	-0.0032129
EUR-LIBOR-6M	2018-07-25	-0.0032014
EUR-LIBOR-6M	2018-07-24	-0.0032014
EUR-LIBOR-6M	2018-07-23	-0.0032114
EUR-LIBOR-6M	2018-07-20	-0.0031871
EUR-LIBOR-6M	2018-07-19	-0.0031871
EUR-LIBOR-6M	2018-07-18	-0.0031857
EUR-LIBOR-6M	2018-07-17	-0.00318
EUR-LIBOR-6M	2018-07-16	-0.0031786
EUR-LIBOR-6M	2018-07-13	-0.0031286
EUR-LIBOR-6M	2018-07-12	-0.0031329
EUR-LIBOR-6M	2018-07-11	-0.0031386
EUR-LIBOR-6M	2018-07-10	-0.0031271
EUR-LIBOR-6M	2018-07-09	-0.0031471
EUR-LIBOR-6M	2018-07-06	-0.0031357
EUR-LIBOR-6M	2018-07-05	-0.0031314
EUR-LIBOR-6M	2018-07-04	-0.0031414
EUR-LIBOR-6M	2018-07-03	-0.0031314
EUR-LIBOR-6M	2018-07-02	-0.0032029
EUR-LIBOR-6M	2018-06-29	-0.0031886
EUR-LIBOR-6M	2018-06-28	-0.0031886
EUR-LIBOR-6M	2018-06-27	-0.0032
EUR-LIBOR-6M	2018-06-26	-0.0031857
EUR-LIBOR-6M	2018-06-25	-0.0031871
EUR-LIBOR-6M	2018-06-22	-0.0031786
EUR-LIBOR-6M	2018-06-21	-0.0031186
EUR-LIBOR-6M	2018-06-20	-0.0031114
EUR-LIBOR-6M	2018-06-19	-0.0030614
EUR-LIBOR-6M	2018-06-18	-0.0030471
EUR-LIBOR-6M	2018-06-15	-0.0030471
EUR-LIBOR-6M	2018-06-14	-0.0030386
EUR-LIBOR-6M	2018-06-13	-0.0030529
EUR-LIBOR-6M	2018-06-12	-0.0030529
EUR-LIBOR-6M	2018-06-11	-0.0030529
EUR-LIBOR-6M	2018-06-08	-0.0030457
EUR-LIBOR-6M	2018-06-07	-0.0030671
EUR-LIBOR-6M	2018-06-06	-0.0030571
EUR-LIBOR-6M	2018-06-05	-0.0030857
EUR-LIBOR-6M	2018-06-04	-0.0030857
EUR-LIBOR-6M	2018-06-01	-0.0030857
EUR-LIBOR-6M	2018-05-31	-0.0030786
EUR-LIBOR-6M	2018-05-30	-0.0030714
EUR-LIBOR-6M	2018-05-29	-0.0030714
EUR-LIBOR-6M	2018-05-25	-0.0031
EUR-LIBOR-6M	2018-05-24	-0.0030929
EUR-LIBOR-6M	2018-05-23	-0.0031
EUR-LIBOR-6M	2018-05-22	-0.0031
EUR-LIBOR-6M	2018-05-21	-0.0031143
EUR-LIBOR-6M	2018-05-18	-0.0031071
EUR-LIBOR-6M	2018-05-17	-0.0031214
EUR-LIBOR-6M	2018-05-16	-0.0031286
EUR-LIBOR-6M	2018-05-15	-0.0031429
EUR-LIBOR-6M	2018-05-14	-0.0031429
EUR-LIBOR-6M	2018-05-11	-0.00315
EUR-LIBOR-6M	2018-05-10	-0.00315
EUR-LIBOR-6M	2018-05-09	-0.0031714
EUR-LIBOR-6M	2018-05-08	-0.0031357
EUR-LIBOR-6M	2018-05-04	-0.0031357
EUR-LIBOR-6M	2018-05-03	-0.0031357
EUR-LIBOR-6M	2018-05-02	-0.0031643
EUR-LIBOR-6M	2018-05-01	-0.0031686
EUR-LIBOR-6M	2018-04-30	-0.0031686
EUR-LIBOR-6M	2018-04-27	-0.0031686
